phrase_number,category,tags
2466,general,"Lover/sweetheart, of asailor"
2466,general,Lover/sweetheart
2471,general,"Lovemaking, potent"
2471,general,Lovemaking
2473,general,Ignorance
2474,general,Head
2474,general,"Luck, boast of"
2474,general,"Luck, ill or bad"
2475,general,"Labor/work, careless"
2475,general,"Labor/work, hurried"
2475,general,Labor/work
2476,general,Grass
2476,general,Hospitality
2476,general,"House, of fer of"
2476,general,House
2477,general,"Hair, white"
2477,general,Hair
2477,general,Life
2478,general,Life
2480,general,"Gourd (see also food, container for), cultivation of"
2480,general,"Gourd (see also food, container for)"
2482,general,"Life, rain"
2482,general,Life
2483,general,Heat
2483,general,Life
2484,general,Life
2486,general,Life
2487,general,Life
2488,general,Life
2489,general,"Health (see also disease, illness)"
2489,general,Laxative
2489,general,"Medicine (see also health, herbs, illness)"
2492,general,Life
2494,general,Lightning
2497,general,Hands
2497,general,Hypocrisy
2498,general,Land
2504,general,Iron
2505,general,Ivory
2506,general,Husband
2507,general,Husband
2507,general,Irresponsible
2509,general,Husband
2510,general,Labor/work
2511,general,"Labor/work, incomplete"
2511,general,"Labor/work, propitious time for"
2511,general,Labor/work
2513,general,Heaven
2514,general,Heaven
2514,general,Kahuna
2517,general,Husband
2518,general,Kinship (see also family)
2518,general,Laziness
2523,general,Love (see also affection)
2525,general,"Hill, companion on the, tall"
2525,general,"Hill, companion on the"
2527,general,"Knowledge, vague"
2527,general,Knowledge (see also learning. wisdom)
2531,general,Legs
2538,general,Ignorance
2539,general,Insignificance
2541,general,"Knowledge, great"
2541,general,Knowledge (see also learning. wisdom)
2542,general,Happiness
2544,general,Imu
2545,general,Kinship (see also family)
2546,general,"Luck, ill or bad"
2549,general,"Head, sooty"
2549,general,Head
2549,general,"House, of"
2549,general,House
2550,general,Husband
2551,general,Husband
2551,general,Invitations
2552,general,Merriment
2553,general,Heaven
2553,general,"Love, Christian"
2553,general,Love (see also affection)
2555,general,"Kingdom, of Limaloa"
2556,general,"Law (see also kapu, rules)"
2556,general,Lover/sweetheart
2557,general,Loincloth/malo
2558,general,Marriage (see also intermarriage)
2559,general,"Hands, busy"
2559,general,Hands
2559,general,Labor/work
2560,general,Hospitality
2560,general,Image
2560,general,"Man, ofKaua'i"
2560,general,Man
2561,general,Guilt
2561,general,Lying
2562,general,Loincloth/malo
2566,general,Hunger
2567,general,"Homeland, pride in"
2567,general,"Homeland, appreciation of"
2568,general,Lei
2570,general,Head
2571,general,Hula
2571,general,Knowledge (see also learning. wisdom)
2572,general,Hands
2576,general,Maika (game)
2577,general,"Hands, applaud"
2577,general,Hands
2579,general,"Luck, ill or bad"
2584,general,Livelihood
2584,general,Maturity
2589,general,Lei
2591,general,"Luck, ill or bad"
2594,general,Mat
2596,general,"Gourd (see also food, container for)"
2596,general,Kire
2597,general,Loss
2598,general,"Luck, ill or bad"
2599,general,Hands
2600,general,Honor
2601,general,"Head, covering of"
2601,general,Head
2601,general,"Land, head-covering of"
2601,general,Land
2603,general,House
2603,general,Lava
2604,general,Hands
2606,general,Labor/work
2608,general,Gossip
2610,general,"Loss, total"
2610,general,Loss
2611,general,Illusions
2613,general,Christian
2616,general,Gunpowder
2619,general,Lava
2620,general,"Hands, behind back"
2620,general,Hands
2620,general,"Luck, ill or bad"
2622,general,"Ignorance, pretense of"
2622,general,Ignorance
2623,general,"Kauwa, ofMaui"
2623,general,Kauwa
2625,general,Growth
2625,general,Kapa
2627,general,Helpless
2627,general,Humiliation
2627,general,Humility
2628,general,Humiliation
2632,general,"Kahuna, curse of"
2632,general,Kahuna
2633,general,Honor
2633,general,"Kapu, on place"
2633,general,"Kapu (see also law, rules)"
2634,general,Heat
2635,general,Haughtiness
2639,general,Limitations
2640,general,Hands
2641,general,Hair
2641,general,"Head, curly"
2641,general,Head
2641,general,"Man, curlyhaired"
2641,general,Man
2642,general,"Labor/work, cOllstant"
2642,general,Labor/work
2645,general,Love (see also affection)
2648,general,Insecurity
2649,general,Love (see also affection)
2652,general,House
2652,general,Household
2657,general,"House, dark"
2657,general,House
2657,general,Light
2660,general,"Heart, desire of"
2660,general,Heart
2660,general,"Love, single-mindedness of"
2660,general,Love (see also affection)
2660,general,"Lover/sweetheart, single-minded"
2660,general,Lover/sweetheart
2662,general,Grandparents (see also elders)
2662,general,"Love, remain close to"
2662,general,Love (see also affection)
2662,general,"Lover/sweetheart, remains close"
2662,general,Lover/sweetheart
2663,general,Kindness
2663,general,"Mate (see also husband, wife), of"
2663,general,"Mate (see also husband, wife)"
2664,general,"Labor/work, easy"
2664,general,Labor/work
2665,general,Lava
2666,general,Laziness
2668,general,Graceful
2671,general,Mischief
2674,general,Lava
2675,general,"Home, who stays at"
2675,general,"Home, appreciation of"
2675,general,Mat
2676,general,"Kauwa, ofMoloka'i"
2676,general,Kauwa
2677,general,Maika (game)
2678,general,Hands
2679,general,Grief (see also mourning)
2680,general,"Labor/work, wasted"
2680,general,Labor/work
2683,general,Influence
2686,general,Intestines
2691,general,"Gourd (see also food, container for)"
2691,general,"Health (see also disease, illness)"
2695,general,"Luck, ill or bad"
2699,general,Life
2701,general,"Law (see also kapu, rules)"
2703,general,Holua
2705,general,"Health (see also disease, illness)"
2705,general,"Illness, ifnot careful"
2705,general,Illness
2706,general,Groove
2708,general,Mirage
2709,general,"House, vacant"
2709,general,House
2709,general,Love (see also affection)
2711,general,Haste
2712,general,Labor/work
2717,general,Labor/work
2721,general,Kahuna
2721,general,"Knowledge, great"
2721,general,Knowledge (see also learning. wisdom)
2722,general,Humiliation
2722,general,Kahuna
2722,general,Love (see also affection)
2722,general,Mana
2722,general,"Medicine (see also health, herbs, illness)"
2725,general,Labor/work
2725,general,Light
2726,general,Hospitality
2730,general,Handle
2730,general,Lizard/mo'o
2732,general,Indestructible
2732,general,Invincible
2738,general,Grief (see also mourning)
2743,general,"Home, of aparent"
2743,general,"Home, appreciation of"
2750,general,"Love, bundles of"
2750,general,Love (see also affection)
2751,general,Ink
2753,general,Konohiki
2754,general,Imu
2754,general,Labor/work
2756,general,Light
2757,general,Homeliness
2757,general,Honor
2765,general,Imperfection
2765,general,Lei
2766,general,"Heart, of steel"
2766,general,Heart
2768,general,Imu
2768,general,"Labor/work, for"
2768,general,Labor/work
2771,general,Knowledge (see also learning. wisdom)
2772,general,"Learning (see also knowledge, teaching)"
2774,general,Height
2775,general,Injury
2776,general,"Labor/work, incomplete"
2776,general,"Labor/work, interfered with"
2776,general,"Labor/work, supernatural"
2776,general,Labor/work
2776,general,Menehune
2777,general,Logs
2780,general,Gossip
2785,general,Impotence
2785,general,Man
2786,general,Love (see also affection)
2788,general,"Home, appreciation of"
2790,general,Growth
2790,general,Habits
2795,general,"Luck, ill or bad"
2796,general,"Kapa, beaters"
2796,general,Kapa
2797,general,"Love, dizziness of"
2797,general,Love (see also affection)
2798,general,"Luck, ill or bad, on ajourney"
2798,general,"Luck, ill or bad"
2800,general,Laziness
2802,general,"Life, rain"
2802,general,Life
2803,general,Honor
2804,general,Hopeless
2804,general,Life
2805,general,Love (see also affection)
2805,general,Lovemaking
2805,general,Marriage (see also intermarriage)
2806,general,Insecurity
2807,general,"Love, encountered daily"
2807,general,"Love, with man"
2807,general,Love (see also affection)
2807,general,Man
2811,general,Idleness
2813,general,Labor/work
2814,general,"Christian, knowledge of"
2814,general,Christian
2814,general,"Knowledge, of Hawaiians"
2814,general,Knowledge (see also learning. wisdom)
2815,general,"Loss, person"
2815,general,Loss
2817,general,Lamp
2817,general,Light
2819,general,Loss
2820,general,Grief (see also mourning)
2821,general,Irritation
2822,general,Mischiefmaker (see also rascal)
2823,general,"Hills, climbing, ridges of"
2823,general,"Hills, climbing"
2828,general,Hospitality
2829,general,"Hawai'i, motto of"
2829,general,"Land, life of the"
2829,general,Land
2829,general,"Life, of theland"
2829,general,Life
2830,general,Haste
2830,general,"Labor/work, speed of"
2830,general,Labor/work
2831,general,Island
2832,general,Hunger
2834,general,"Lover/sweetheart, ne'er-do-well"
2834,general,Lover/sweetheart
2835,general,Lizard/mo'o
2836,general,"Health (see also disease, illness)"
2836,general,"Life, from love"
2836,general,Life
2836,general,"Love, gives life"
2836,general,"Love, importance of"
2836,general,Love (see also affection)
2837,general,Greeting
2837,general,Kindness
2837,general,Life
2839,general,Hunger
2841,general,Labor/work
2842,general,"Luck, ill or bad"
2843,general,"Labor/work, equality of"
2843,general,Labor/work
2844,general,Man
2846,general,Interest
2847,general,Limitations
2849,general,"Lover/sweetheart, capture of desired"
2849,general,Lover/sweetheart
2850,general,Light
2851,general,Invisible
2852,general,"Kinship, cementing of"
2852,general,Kinship (see also family)
2853,general,Lumps
2854,general,"Lei, feather"
2854,general,Lei
2854,general,Marriage (see also intermarriage)
2856,general,Heat
2856,general,Lovemaking
2857,general,Gut
2858,general,"Ignorance, growth of"
2858,general,Ignorance
2862,general,Man
2863,general,Grass
2863,general,Happiness
2865,general,"Man, in search of woman"
2865,general,Man
2867,general,Interest
2868,general,Lahainaluna
2870,general,Horizon
2870,general,Light
2871,general,"Kauwa, ofHawai'i"
2871,general,Kauwa
2872,general,"Hunger, discomforting"
2872,general,Hunger
2874,general,"Gourd (see also food, container for)"
2876,general,Labor/work
2878,general,Lack (see also scarcity)
2879,general,"Hips, movement of"
2879,general,Hips
2879,general,Hula
2879,general,Invitations
2879,general,Kilu (game)
2879,general,Merriment
2880,general,Inconsequential
2880,general,Insignificance
2881,general,Lei
2881,general,Marriage (see also intermarriage)
2883,general,Love (see also affection)
2883,general,"Lover/sweetheart, desire to see"
2883,general,Lover/sweetheart
2884,general,"Labor/work, little"
2884,general,Labor/work
2885,general,"Labor/work, little"
2885,general,Labor/work
2885,general,Light
2886,general,Hoarseness
2888,general,"Life, rain"
2888,general,Life
2890,general,Heat
2892,general,Mischiefmaker (see also rascal)
2894,general,Heaven
2894,general,"Life, advice on"
2894,general,Life
2895,general,Invitations
2895,general,"Leaves, coarse"
2895,general,Leaves
2901,general,Heedlessness
2906,general,"Homeland, death away from"
2906,general,"Homeland, appreciation of"
2906,general,Image
2910,general,Hunger
2914,general,Love (see also affection)
2916,general,Kindness
2917,general,Hide-and-go-seek
2919,general,Konane (game)
2920,general,Menehune
2921,general,Gossip
2922,general,Hair
2922,general,Head
2923,general,Heiau
2923,general,Kahuna
2924,general,"Kinship, disowned"
2924,general,Kinship (see also family)
2928,general,Hat
2929,general,Heat
2929,general,Hurray
2929,general,Iron
2931,general,Heat
2931,general,Hot
2931,general,"Lovemaking, potent"
2931,general,Lovemaking
2931,general,Lover/sweetheart
2932,general,Growth
2932,general,Leaves
2933,general,Inquisitiveness (see also curiosity)
2936,general,Longing
2936,general,Love (see also affection)
2936,general,"Lover/sweetheart, desire to see"
2936,general,Lover/sweetheart
2938,general,Mischiefmaker (see also rascal)
2941,general,"Labor/work, hurried"
2941,general,Labor/work
2942,general,Impudent
2942,general,Inquisitiveness (see also curiosity)
